X1	X2
Potra2n9c19018	GO:0003865,GO:0005783,GO:0006488,GO:0006699,GO:0008209,GO:0008210,GO:0016021,GO:0016095,GO:0019408,GO:0055114
Potra2n9c18995	GO:0015267,GO:0016021,GO:0055085
Potra2n9c18973	GO:0005525,GO:0009707,GO:0016817,GO:0045036
Potra2n9c19013	GO:0004044,GO:0006189,GO:0006536,GO:0006541,GO:0009113,GO:0009116,GO:0046872,GO:0051536
Potra2n9c19008	GO:0009733
Potra2n9c18994	GO:0015267,GO:0016021,GO:0055085
Potra2n9c19005	GO:0030001,GO:0046872
Potra2n9c19020	GO:0000220,GO:0004044,GO:0005774,GO:0006119,GO:0006364,GO:0006536,GO:0006541,GO:0009113,GO:0009116,GO:0015992,GO:0016021,GO:0046961,GO:1902600
Potra2n9c19002	GO:0009733
Potra2n9c19001	GO:0009733
Potra2n9c19003	GO:0009733
Potra2n9c18972	GO:0005886,GO:0007043,GO:0016021,GO:0042545,GO:0042803,GO:0051539
Potra2n9c19000	GO:0009733
Potra2n9c19014	GO:0004044,GO:0006189,GO:0006536,GO:0006541,GO:0009113,GO:0009116,GO:0046872,GO:0051536
Potra2n9c19006	GO:0009733
Potra2n9c18970	GO:0004435,GO:0004436,GO:0007242,GO:0009395,GO:0046339
Potra2n9c19017	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0009723,GO:0016021,GO:0043565,GO:0045449
Potra2n9c18997	GO:0005509
Potra2n9c18971	GO:0000213,GO:0000214,GO:0000379,GO:0003676,GO:0005548,GO:0015914,GO:0051252,GO:0090502
Potra2n9c18979	GO:0003729,GO:0003743,GO:0005840,GO:0006446
Potra2n9c18989	GO:0005515,GO:0005783,GO:0009813,GO:0016210,GO:0030639,GO:0080110,GO:0090439
Potra2n9c19019	GO:0004032,GO:0005829,GO:0006000,GO:0006012,GO:0006013,GO:0006090,GO:0046486,GO:0050088,GO:0055114
Potra2n9c18968	GO:0016021
Potra2n9c18984	GO:0005634,GO:0005789,GO:0009637,GO:0009873,GO:0010114,GO:0016021,GO:0035196,GO:0042752
Potra2n9c18983	GO:0005789,GO:0016021
Potra2n9c19009	GO:0009733
Potra2n9c19016	GO:0003700,GO:0005667,GO:0006355,GO:0045449
Potra2n9c19015	GO:0002943,GO:0003700,GO:0005667,GO:0006355,GO:0017150,GO:0045449,GO:0046872,GO:0050660,GO:0055114
Potra2n9c19011	GO:0000276,GO:0015078,GO:0015986,GO:0015992,GO:0016021
Potra2n9c18987	GO:0016020
Potra2n9c18980	GO:0000413,GO:0003755,GO:0005794,GO:0005829,GO:0005886,GO:0009507,GO:0016018,GO:0042026,GO:0051082
Potra2n9c18977	GO:0016021
Potra2n9c18978	GO:0004040,GO:0006525,GO:0006558,GO:0006560,GO:0006568,GO:0018874,GO:0042207,GO:0043864
Potra2n9c18976	GO:0046872
Potra2n9c18999	GO:0009733
Potra2n9c18991	GO:0010215,GO:0031225
Potra2n9c19004	GO:0009733
Potra2n9c19046	GO:0003777,GO:0005524,GO:0005871,GO:0005874,GO:0007018,GO:0008017,GO:0016887,GO:0045298
Potra2n9c19026	GO:0005634,GO:0006355,GO:0008270
Potra2n9c19051	GO:0000727,GO:0003678,GO:0003688,GO:0003697,GO:0005524,GO:0005634,GO:0005657,GO:0006267,GO:0006268,GO:0006271,GO:0015078,GO:0015992,GO:0016021,GO:0033179,GO:0042555,GO:0046809,GO:1902600,GO:1902975
Potra2n9c19052	GO:0000220,GO:0003677,GO:0003678,GO:0005524,GO:0005634,GO:0005657,GO:0006119,GO:0006270,GO:0007035,GO:0015992,GO:0016021,GO:0016471,GO:0032508,GO:0042555,GO:0046961,GO:0051117,GO:1902600
Potra2n9c19037	GO:0005515,GO:0016021
Potra2n9c19054	GO:0003993,GO:0005576,GO:0006771,GO:0016021,GO:0016311,GO:0019497,GO:0046872
Potra2n9c19060	GO:0003677,GO:0005634,GO:0006355
Potra2n9c19043	GO:0015297,GO:0016021,GO:0042908,GO:0042910,GO:0055085
Potra2n9c19021	GO:0006511
Potra2n9c19055	GO:0005515
Potra2n9c19032	GO:0003677,GO:0005634,GO:0005829,GO:0010964,GO:0032776,GO:0042393,GO:0046872
Potra2n9c19041	GO:0015297,GO:0016021,GO:0042908,GO:0042910,GO:0055085
Potra2n9c19049	GO:0005515,GO:0031305,GO:0032977,GO:0032979,GO:0033617
Potra2n9c19023	GO:0005840,GO:0009536,GO:0032544
Potra2n9c19030	GO:0004332,GO:0005829,GO:0006000,GO:0006013,GO:0006020,GO:0006094,GO:0006096,GO:0006098,GO:0015976,GO:0030388
Potra2n9c19059	GO:0016787
Potra2n9c19033	GO:0005506,GO:0009809,GO:0016021,GO:0016709,GO:0020037,GO:0055114
Potra2n9c19029	GO:0004332,GO:0005829,GO:0006000,GO:0006013,GO:0006020,GO:0006094,GO:0006096,GO:0006098,GO:0015976,GO:0016021,GO:0030388
Potra2n9c19031	GO:0005982,GO:0005985,GO:0008810,GO:0030245
Potra2n9c19022	GO:0009813,GO:0047890,GO:0050662,GO:0055114
Potra2n9c19028	GO:0003729,GO:0003735,GO:0003746,GO:0005840,GO:0006357,GO:0006368,GO:0006448,GO:0032044,GO:0032784,GO:0042254
Potra2n9c19047	GO:0005634,GO:0006355,GO:0008270
Potra2n9c19025	GO:0003777,GO:0005524,GO:0005871,GO:0005874,GO:0007018,GO:0008017,GO:0016020,GO:0016887,GO:0045298
Potra2n9c19045	GO:0004370,GO:0004856,GO:0005524,GO:0005829,GO:0005997,GO:0009507,GO:0019150,GO:0046486,GO:0046835
Potra2n9c19057	GO:0003723,GO:1990904
Potra2n9c19044	GO:0003723
Potra2n9c19053	GO:0004197,GO:0005615,GO:0005764,GO:0051603
Potra2n9c19056	GO:0000785,GO:0000976,GO:0003682,GO:0005634,GO:0006355,GO:0008168,GO:0032259,GO:0035064,GO:0035067,GO:0046872,GO:0051864,GO:0055114,GO:0070544,GO:2000028
Potra2n9c19034	GO:0005488
Potra2n9c19038	GO:0004310,GO:0005789,GO:0006696,GO:0016021,GO:0016114,GO:0045338,GO:0051996
Potra2n9c19036	GO:0004252,GO:0006508
Potra2n9c19024	GO:0005747,GO:0006120,GO:0016021
Potra2n9c19083	GO:0005515,GO:0005634,GO:0006355,GO:0009734
Potra2n9c19096	GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:0016021,GO:0016491
Potra2n9c19086	GO:0016021
Potra2n9c19085	GO:0000149,GO:0000453,GO:0004097,GO:0005484,GO:0005730,GO:0005886,GO:0006570,GO:0006886,GO:0006887,GO:0006906,GO:0008649,GO:0012505,GO:0016021,GO:0031201,GO:0046872,GO:0048278,GO:0055114
Potra2n9c19075	GO:0005524,GO:0005978,GO:0005985,GO:0008878,GO:0009507,GO:0019252
Potra2n9c19091	GO:0003677,GO:0005634
Potra2n9c19079	GO:0000453,GO:0000463,GO:0000466,GO:0005730,GO:0008650,GO:0016435,GO:0030687
Potra2n9c19064	GO:0004674,GO:0004715,GO:0005515,GO:0005524,GO:0009069,GO:0009506,GO:0009507,GO:0016021,GO:0016324,GO:0018108,GO:0046777,GO:0080092
Potra2n9c19062	GO:0004401,GO:0006547,GO:0008934,GO:0016311,GO:0019872,GO:0046854,GO:0052832,GO:0052833
Potra2n9c19089	GO:0005789,GO:0005886,GO:0006886,GO:0006888,GO:0008270,GO:0030127
Potra2n9c19073	GO:0003723,GO:0003735,GO:0004523,GO:0005840,GO:0006952,GO:0016740,GO:0042254,GO:0051252,GO:0090502
Potra2n9c19065	GO:0003735,GO:0005488,GO:0005730,GO:0005840,GO:0006412,GO:0042254
Potra2n9c19082	GO:0000051,GO:0000062,GO:0000103,GO:0000123,GO:0000127,GO:0000139,GO:0000145,GO:0000155,GO:0000160,GO:0000162,GO:0000178,GO:0000179,GO:0000184,GO:0000250,GO:0000287,GO:0000398,GO:0000413,GO:0000502,GO:0000737,GO:0000786,GO:0000814,GO:0000922,GO:0000977,GO:0000981,GO:0000987,GO:0001172,GO:0001522,GO:0001678,GO:0002100,GO:0002161,GO:0002943,GO:0002953,GO:0003680,GO:0003682,GO:0003684,GO:0003697,GO:0003714,GO:0003729,GO:0003735,GO:0003743,GO:0003746,GO:0003747,GO:0003755,GO:0003777,GO:0003848,GO:0003854,GO:0003855,GO:0003856,GO:0003872,GO:0003873,GO:0003887,GO:0003899,GO:0003904,GO:0003910,GO:0003918,GO:0003924,GO:0003950,GO:0003955,GO:0003968,GO:0003978,GO:0003979,GO:0003993,GO:0003994,GO:0003997,GO:0003999,GO:0004014,GO:0004020,GO:0004042,GO:0004046,GO:0004089,GO:0004106,GO:0004124,GO:0004126,GO:0004144,GO:0004150,GO:0004156,GO:0004176,GO:0004180,GO:0004190,GO:0004197,GO:0004222,GO:0004252,GO:0004324,GO:0004357,GO:0004366,GO:0004396,GO:0004402,GO:0004418,GO:0004420,GO:0004421,GO:0004427,GO:0004449,GO:0004459,GO:0004499,GO:0004514,GO:0004516,GO:0004525,GO:0004556,GO:0004559,GO:0004560,GO:0004565,GO:0004568,GO:0004575,GO:0004579,GO:0004602,GO:0004609,GO:0004610,GO:0004612,GO:0004630,GO:0004648,GO:0004649,GO:0004650,GO:0004674,GO:0004722,GO:0004725,GO:0004739,GO:0004743,GO:0004749,GO:0004764,GO:0004784,GO:0004791,GO:0004792,GO:0004802,GO:0004823,GO:0004829,GO:0004831,GO:0004834,GO:0004843,GO:0004861,GO:0004865,GO:0005049,GO:0005089,GO:0005092,GO:0005096,GO:0005200,GO:0005247,GO:0005384,GO:0005388,GO:0005484,GO:0005506,GO:0005507,GO:0005509,GO:0005516,GO:0005524,GO:0005525,GO:0005536,GO:0005544,GO:0005545,GO:0005618,GO:0005657,GO:0005664,GO:0005665,GO:0005669,GO:0005673,GO:0005674,GO:0005680,GO:0005682,GO:0005689,GO:0005730,GO:0005741,GO:0005777,GO:0005811,GO:0005815,GO:0005874,GO:0005887,GO:0005945,GO:0005956,GO:0005960,GO:0005968,GO:0005982,GO:0005985,GO:0005992,GO:0006000,GO:0006002,GO:0006003,GO:0006004,GO:0006011,GO:0006012,GO:0006013,GO:0006027,GO:0006032,GO:0006048,GO:0006086,GO:0006094,GO:0006098,GO:0006120,GO:0006168,GO:0006189,GO:0006206,GO:0006265,GO:0006284,GO:0006298,GO:0006306,GO:0006334,GO:0006367,GO:0006368,GO:0006384,GO:0006429,GO:0006435,GO:0006437,GO:0006444,GO:0006446,GO:0006452,GO:0006482,GO:0006488,GO:0006506,GO:0006510,GO:0006511,GO:0006526,GO:0006535,GO:0006541,GO:0006550,GO:0006552,GO:0006554,GO:0006560,GO:0006564,GO:0006566,GO:0006571,GO:0006574,GO:0006597,GO:0006614,GO:0006633,GO:0006635,GO:0006646,GO:0006662,GO:0006687,GO:0006730,GO:0006744,GO:0006750,GO:0006771,GO:0006804,GO:0006814,GO:0006839,GO:0006857,GO:0006885,GO:0006891,GO:0006904,GO:0006914,GO:0006997,GO:0007005,GO:0007018,GO:0007020,GO:0007033,GO:0007050,GO:0007094,GO:0007131,GO:0007166,GO:0007186,GO:0007264,GO:0008017,GO:0008083,GO:0008131,GO:0008137,GO:0008146,GO:0008177,GO:0008207,GO:0008209,GO:0008210,GO:0008250,GO:0008251,GO:0008252,GO:0008270,GO:0008283,GO:0008287,GO:0008295,GO:0008312,GO:0008378,GO:0008408,GO:0008446,GO:0008519,GO:0008536,GO:0008685,GO:0008725,GO:0008759,GO:0008810,GO:0008864,GO:0008915,GO:0008942,GO:0008964,GO:0008974,GO:0009001,GO:0009086,GO:0009094,GO:0009097,GO:0009098,GO:0009099,GO:0009245,GO:0009298,GO:0009333,GO:0009341,GO:0009365,GO:0009395,GO:0009423,GO:0009435,GO:0009512,GO:0009522,GO:0009535,GO:0009540,GO:0009570,GO:0009631,GO:0009638,GO:0009654,GO:0009688,GO:0009695,GO:0009734,GO:0009739,GO:0009742,GO:0009765,GO:0009772,GO:0009773,GO:0009786,GO:0009787,GO:0009807,GO:0009904,GO:0009916,GO:0009956,GO:0009959,GO:0009960,GO:0009972,GO:0009982,GO:0010007,GO:0010082,GO:0010100,GO:0010112,GO:0010150,GO:0010181,GO:0010207,GO:0010215,GO:0010227,GO:0010274,GO:0010411,GO:0010598,GO:0010997,GO:0015018,GO:0015035,GO:0015079,GO:0015098,GO:0015204,GO:0015276,GO:0015299,GO:0015689,GO:0015743,GO:0015914,GO:0015934,GO:0015936,GO:0015969,GO:0015976,GO:0015986,GO:0015992,GO:0015995,GO:0016024,GO:0016035,GO:0016104,GO:0016126,GO:0016161,GO:0016168,GO:0016303,GO:0016459,GO:0016481,GO:0016529,GO:0016540,GO:0016573,GO:0016592,GO:0016593,GO:0016620,GO:0016702,GO:0016742,GO:0016760,GO:0016762,GO:0016846,GO:0016851,GO:0016889,GO:0016998,GO:0017022,GO:0017025,GO:0017057,GO:0017109,GO:0017119,GO:0017137,GO:0017150,GO:0017176,GO:0017177,GO:0017183,GO:0018024,GO:0018160,GO:0018279,GO:0018298,GO:0018344,GO:0018444,GO:0019358,GO:0019430,GO:0019464,GO:0019497,GO:0019643,GO:0019706,GO:0019872,GO:0019903,GO:0019904,GO:0020037,GO:0023014,GO:0030008,GO:0030026,GO:0030042,GO:0030121,GO:0030124,GO:0030145,GO:0030170,GO:0030176,GO:0030206,GO:0030244,GO:0030245,GO:0030276,GO:0030488,GO:0030570,GO:0030599,GO:0030619,GO:0030677,GO:0030906,GO:0030915,GO:0030955,GO:0030983,GO:0031012,GO:0031047,GO:0031071,GO:0031167,GO:0031209,GO:0031225,GO:0031305,GO:0031379,GO:0031418,GO:0031519,GO:0031683,GO:0032041,GO:0032147,GO:0032300,GO:0032508,GO:0032515,GO:0032786,GO:0032875,GO:0032955,GO:0032957,GO:0033179,GO:0033743,GO:0033897,GO:0034968,GO:0035335,GO:0035596,GO:0036092,GO:0036377,GO:0042138,GO:0042147,GO:0042276,GO:0042300,GO:0042372,GO:0042393,GO:0042545,GO:0042549,GO:0042744,GO:0042816,GO:0042908,GO:0042910,GO:0042967,GO:0043015,GO:0043022,GO:0043138,GO:0043531,GO:0043547,GO:0043622,GO:0044571,GO:0045156,GO:0045168,GO:0045254,GO:0045261,GO:0045263,GO:0045281,GO:0045298,GO:0045330,GO:0045454,GO:0045490,GO:0045492,GO:0045735,GO:0045736,GO:0045901,GO:0045905,GO:0045944,GO:0046274,GO:0046423,GO:0046470,GO:0046487,GO:0046522,GO:0046540,GO:0046577,GO:0046621,GO:0046654,GO:0046656,GO:0046835,GO:0046854,GO:0046856,GO:0046933,GO:0046950,GO:0046982,GO:0047325,GO:0047334,GO:0047938,GO:0048015,GO:0048038,GO:0048208,GO:0048268,GO:0048500,GO:0048544,GO:0050661,GO:0050664,GO:0051015,GO:0051082,GO:0051103,GO:0051168,GO:0051260,GO:0051287,GO:0051377,GO:0051537,GO:0051538,GO:0051539,GO:0051723,GO:0052624,GO:0052654,GO:0052655,GO:0052656,GO:0052716,GO:0052725,GO:0052726,GO:0052866,GO:0055087,GO:0060236,GO:0061025,GO:0061615,GO:0061630,GO:0061929,GO:0070006,GO:0070008,GO:0070084,GO:0070290,GO:0070588,GO:0070772,GO:0070897,GO:0070932,GO:0071108,GO:0071249,GO:0071421,GO:0071586,GO:0071805,GO:0071918,GO:0071949,GO:0071985,GO:0072488,GO:0080113,GO:0089701,GO:0090502,GO:0097027,GO:0098519,GO:0098599,GO:0098734,GO:0102158,GO:0102229,GO:0102343,GO:0102344,GO:0102345,GO:0102420,GO:0102721,GO:0106035,GO:0106050,GO:0106074,GO:0140326,GO:1902476,GO:1904263,GO:1904668,GO:1990380,GO:2000012,GO:2001070
Potra2n9c19090	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0043565,GO:0045449,GO:0046983
Potra2n9c19095	GO:0003723
Potra2n9c19063	GO:0005524,GO:0005618,GO:0005634,GO:0008233,GO:0008540,GO:0030433,GO:0031597,GO:0045899
Potra2n9c19093	GO:0006633,GO:0016021,GO:0016747
Potra2n9c19067	GO:0005524,GO:0005737,GO:0016925,GO:0019948,GO:0031510,GO:0046872
Potra2n9c19077	GO:0010099
Potra2n9c19092	GO:0016787
Potra2n9c19061	GO:0004386,GO:0005524
Potra2n9c19097	GO:0000049,GO:0000162,GO:0004826,GO:0005524,GO:0005829,GO:0006432,GO:0006571,GO:0009094,GO:0009328
Potra2n9c19080	GO:0009807,GO:0046686,GO:0050664,GO:0055114
Potra2n9c19070	GO:0016874,GO:0046872
Potra2n9c19087	GO:0004322,GO:0005507,GO:0005576,GO:0005886,GO:0006826,GO:0015994,GO:0016788,GO:0055072,GO:0055114
Potra2n9c19094	GO:0003677,GO:0005634
Potra2n9c19088	GO:0016787
Potra2n9c19084	GO:0009813,GO:0047526,GO:0055114
Potra2n9c19069	GO:0005829,GO:0009414,GO:0009631,GO:0009737
Potra2n9c19122	GO:0004430,GO:0005737,GO:0005886,GO:0046854,GO:0048015
Potra2n9c19144	GO:0005488
Potra2n9c19104	GO:0000902,GO:0003779,GO:0004674,GO:0005524,GO:0006468,GO:0007010,GO:0009069,GO:0016021
Potra2n9c19103	GO:0004675,GO:0005524,GO:0005886,GO:0006468,GO:0007178,GO:0009069,GO:0016021
Potra2n9c19137	GO:0005634,GO:0005829,GO:0009506,GO:0010992,GO:0043130,GO:0043161
Potra2n9c19143	GO:0000151,GO:0000209,GO:0005737,GO:0016746,GO:0016874,GO:0031624,GO:0032436,GO:0046872,GO:0061630
Potra2n9c19101	GO:0004617,GO:0006544,GO:0006564,GO:0006566,GO:0016021,GO:0055114
Potra2n9c19124	GO:0005515,GO:0009451
Potra2n9c19126	GO:0000139,GO:0016021,GO:0016757,GO:0071555
Potra2n9c19100	GO:0005739,GO:0016021
Potra2n9c19127	GO:0016021
Potra2n9c19105	GO:0000902,GO:0003779,GO:0004672,GO:0005524,GO:0005982,GO:0005985,GO:0006468,GO:0007010,GO:0016021,GO:0042973,GO:0046658
Potra2n9c19135	GO:0016021
Potra2n9c19110	GO:0003924,GO:0005515,GO:0005525,GO:0005634,GO:0005794,GO:0005886,GO:0006886,GO:0007033,GO:0016021,GO:0031902,GO:0032482,GO:0045324
Potra2n9c19139	GO:0016021
Potra2n9c19106	GO:0004553,GO:0005515,GO:0005975,GO:0007165
Potra2n9c19130	GO:0005789,GO:0016740,GO:0018279
Potra2n9c19128	GO:0003955,GO:0006694,GO:0010181,GO:0055114
Potra2n9c19119	GO:0004176,GO:0004252,GO:0006510,GO:0006515,GO:0009368,GO:0051117
Potra2n9c19136	GO:0003841,GO:0005783,GO:0008654,GO:0016021,GO:0036149,GO:0042967
Potra2n9c19111	GO:0003677,GO:0005515,GO:0005634,GO:0008270
Potra2n9c19140	GO:0019288,GO:0046872,GO:0050992,GO:0051745,GO:0055114
Potra2n9c19109	GO:0000139,GO:0004672,GO:0005198,GO:0005524,GO:0005783,GO:0005793,GO:0006468,GO:0006886,GO:0006888,GO:0006891,GO:0009306,GO:0016021,GO:0030126
Potra2n9c19123	GO:0005351,GO:0005887,GO:0032440,GO:0034219,GO:0055114,GO:1902600
Potra2n9c19107	GO:0004674,GO:0005524,GO:0006468,GO:0009069,GO:0016021
Potra2n9c19131	GO:0003676,GO:0008270
Potra2n9c19099	GO:0016021,GO:0016651,GO:0046872,GO:0051539,GO:0055114
Potra2n9c19129	GO:0003676,GO:0005524,GO:0008168,GO:0016021,GO:0019788,GO:0032259,GO:0045116
Potra2n9c19132	GO:0005504,GO:0009627
Potra2n9c19141	GO:0043130
Potra2n9c19264	GO:0000074,GO:0000079,GO:0000307,GO:0004672,GO:0005634,GO:0005737,GO:0016538,GO:0019901,GO:0044772
Potra2n9c19262	GO:0004725,GO:0006570,GO:0016314,GO:0035335
Potra2n9c19246	GO:0009805,GO:0009809,GO:0009811,GO:0032259,GO:0042409,GO:0046686,GO:0046872
Potra2n9c19261	GO:0004725,GO:0006508,GO:0006570,GO:0008234,GO:0016021,GO:0032440,GO:0035335,GO:0055114
Potra2n9c19237	GO:0004485,GO:0005739,GO:0006550,GO:0006552,GO:0006574,GO:0016740,GO:1905202
Potra2n9c19249	GO:0005829,GO:0008270,GO:0010181,GO:0016874,GO:0030176,GO:0030433
Potra2n9c19247	GO:0009570
Potra2n9c19239	GO:0004519,GO:0005777,GO:0010468,GO:0090305
Potra2n9c19233	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n9c19251	GO:0009507,GO:0045454
Potra2n9c19238	GO:0006662,GO:0009570,GO:0010497,GO:0010647,GO:0015035,GO:0016671,GO:0045454,GO:0047134,GO:0048509,GO:0055114
Potra2n9c19242	GO:0004842,GO:0016567,GO:0016746,GO:0016874
Potra2n9c19271	GO:0005515,GO:0005886,GO:0016021,GO:0016301,GO:0016310,GO:0032440,GO:0055114
Potra2n9c19252	GO:0005794,GO:0009834,GO:0016021,GO:0045492
Potra2n9c19241	GO:0006629,GO:0008081
Potra2n9c19243	GO:0016567,GO:0061630
Potra2n9c19250	GO:0003730,GO:0005634,GO:0005829,GO:0008143,GO:0008266,GO:1990904
Potra2n9c19268	GO:0005515
Potra2n9c19240	GO:0004252,GO:0004672,GO:0005524,GO:0006468,GO:0006508
Potra2n9c19230	GO:0006486,GO:0016021,GO:0018392,GO:0032580,GO:0036065
Potra2n9c19266	GO:0001055,GO:0003677,GO:0005665,GO:0006351,GO:0016020,GO:0046983
Potra2n9c19269	GO:0004061,GO:0019441,GO:0046487
Potra2n9c19236	GO:0005634,GO:0005829,GO:0036524,GO:0036529,GO:0106046
Potra2n9c19257	GO:0016301,GO:0016310
Potra2n9c19254	GO:0016301,GO:0016310
Potra2n9c19270	GO:0004061,GO:0019441,GO:0046487
Potra2n9c19256	GO:0016021,GO:0016301,GO:0016310
Potra2n9c19258	GO:0016021,GO:0016301,GO:0016310
Potra2n9c19255	GO:0016021
Potra2n9c19171	GO:0005829
Potra2n9c19181	GO:0003677,GO:0005634
Potra2n9c19152	GO:0001676,GO:0003996,GO:0004467,GO:0005783,GO:0009506,GO:0010143,GO:0010311,GO:0031957,GO:0050832,GO:0102391
Potra2n9c19145	GO:0005344,GO:0010020,GO:0015671,GO:0019825,GO:0020037,GO:0046872
Potra2n9c19167	GO:0005199,GO:0005515,GO:0005576,GO:0005618,GO:0042546,GO:0071555
Potra2n9c19176	GO:0009694,GO:0009696,GO:0016020,GO:0051213,GO:0055114,GO:0080030,GO:0080031,GO:0080032
Potra2n9c19179	GO:0000373,GO:0004519,GO:0005515,GO:0045292,GO:0048564,GO:0090305
Potra2n9c19174	GO:0045431,GO:0046872,GO:0051555,GO:0055114
Potra2n9c19173	GO:0009821,GO:0046872,GO:0047998,GO:0055114
Potra2n9c19166	GO:0005634,GO:0005829,GO:0010183,GO:0016021,GO:0036033
Potra2n9c19170	GO:0009451
Potra2n9c19172	GO:0005576,GO:0046872,GO:0051213,GO:0055114
Potra2n9c19177	GO:0000051,GO:0003777,GO:0003942,GO:0005524,GO:0005874,GO:0006526,GO:0007018,GO:0008017,GO:0045298,GO:0046983,GO:0051287,GO:0055114
Potra2n9c19180	GO:0005515
Potra2n9c19178	GO:0005524,GO:0005634,GO:0005829,GO:0005985,GO:0006636,GO:0009069,GO:0009414,GO:0009651,GO:0009789,GO:0009931,GO:0010359,GO:0016788,GO:0019432,GO:0019903,GO:0035556,GO:0042742,GO:0042802,GO:0046777,GO:0048366,GO:0071244,GO:0071485,GO:0090333,GO:1902456,GO:2000377
Potra2n9c19165	GO:0016021,GO:0035091
Potra2n9c19153	GO:0016021,GO:0016746
Potra2n9c19154	GO:0003676,GO:0004497,GO:0005506,GO:0016125,GO:0016705,GO:0020037,GO:0055114
Potra2n9c19163	GO:0003677,GO:0005634
Potra2n9c19164	GO:0005634,GO:0006355
Potra2n9c19169	GO:0000160,GO:0004673,GO:0009365,GO:0018106
Potra2n9c19155	GO:0044424
Potra2n9c19150	GO:0005886,GO:0016021
Potra2n9c19157	GO:0005506,GO:0016020,GO:0016709,GO:0020037,GO:0055114
Potra2n9c19156	GO:0005506,GO:0016021,GO:0016709,GO:0020037,GO:0055114
Potra2n9c19161	GO:0005506,GO:0016709,GO:0020037,GO:0055114
Potra2n9c19148	GO:0008270,GO:0016021,GO:0035556
Potra2n9c19162	GO:0003677
Potra2n9c19160	GO:0003677,GO:0005634
Potra2n9c19159	GO:0005506,GO:0016020,GO:0016709,GO:0020037,GO:0055114
Potra2n9c19158	GO:0003677,GO:0005506,GO:0005634,GO:0009512,GO:0016021,GO:0016705,GO:0020037,GO:0055114
Potra2n9c19226	GO:0005515,GO:0005634,GO:0005737
Potra2n9c19219	GO:0000045,GO:0000407,GO:0000422,GO:0019898,GO:0030242
Potra2n9c19210	GO:0004222,GO:0005739,GO:0006508,GO:0009507,GO:0046872
Potra2n9c19217	GO:0003677,GO:0005634
Potra2n9c19197	GO:0000398,GO:0003676,GO:0005634,GO:0008270
Potra2n9c19212	GO:0004861,GO:0005634,GO:0007050,GO:0045736
Potra2n9c19216	GO:0003677,GO:0005634
Potra2n9c19183	GO:0003723,GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0016021,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n9c19215	GO:0003677,GO:0003824,GO:0005634
Potra2n9c19182	GO:0003723,GO:0005634,GO:0006396,GO:0016491,GO:0050896,GO:1990904
Potra2n9c19195	GO:0005515,GO:0005739
Potra2n9c19185	GO:0000413,GO:0003676,GO:0003755,GO:0005634,GO:0008270,GO:0016018,GO:0042026,GO:0051082
Potra2n9c19213	GO:0016021,GO:0016787
Potra2n9c19194	GO:0004683,GO:0005509,GO:0005516,GO:0005524,GO:0005634,GO:0005737,GO:0009069,GO:0009931,GO:0018105,GO:0035556,GO:0046777
Potra2n9c19190	GO:0003824,GO:0005634,GO:0008380
Potra2n9c19204	GO:0009056,GO:0016021,GO:0016787,GO:0022857,GO:0055085
Potra2n9c19208	GO:0009056,GO:0016787
Potra2n9c19206	GO:0009056,GO:0016787
Potra2n9c19203	GO:0009056,GO:0016787
Potra2n9c19202	GO:0006281,GO:0009056,GO:0016787
Potra2n9c19184	GO:0016021
Potra2n9c19222	GO:0005515
Potra2n9c19187	GO:0009055,GO:0016020,GO:0022900
Potra2n9c19221	GO:0004322,GO:0005507,GO:0005886,GO:0005982,GO:0005985,GO:0006826,GO:0015994,GO:0030599,GO:0042545,GO:0045330,GO:0046274,GO:0048046,GO:0052716,GO:0055072,GO:0055114
Potra2n9c19186	GO:0016021,GO:0046872
Potra2n9c19228	GO:0005783,GO:0006687,GO:0016021,GO:0042967,GO:0046513,GO:0050291
Potra2n9c19200	GO:0005794,GO:0008146,GO:0016021,GO:0016787
Potra2n9c19225	GO:0016301,GO:0016310
Potra2n9c19199	GO:0003729,GO:0005829,GO:0016021
Potra2n9c19198	GO:0005886
Potra2n9c19229	GO:0004556,GO:0005506,GO:0005509,GO:0005982,GO:0005985,GO:0007275,GO:0010268,GO:0010295,GO:0016021,GO:0016125,GO:0016132,GO:0020037,GO:0055114
Potra2n9c19218	GO:0003960,GO:0008270,GO:0016404,GO:0055114
Potra2n9c19227	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0045449
Potra2n9c19207	GO:0009056,GO:0016787
Potra2n9c19191	GO:0009055,GO:0016020,GO:0022900
Potra2n9c19209	GO:0009056,GO:0016787
Potra2n9c19288	GO:0009086,GO:0016310,GO:0046522
Potra2n9c19308	GO:0016740
Potra2n9c19295	GO:0008270
Potra2n9c19310	GO:0005515
Potra2n9c19272	GO:0000462,GO:0005730,GO:0016021,GO:0030686,GO:0030688
Potra2n9c19311	GO:0005515
Potra2n9c19296	GO:0005975,GO:0047513
Potra2n9c19285	GO:0043231,GO:0047913,GO:0050645,GO:0080043,GO:0080044
